Property_ID,Type,City,Size_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Price,Rental_Price,Neighborhood,Status
281,Townhouse,Miami,3945.0,5,2,2001,810852.5759118701,2696.293071179405,Downtown,Sold
282,Townhouse,San Francisco,920.0,3,3,1961,292764.6145816551,4647.053362691888,Downtown,Sold
283,House,San Francisco,3264.0,3,3,2015,1804378.7246292045,7688.028652059339,SoMa,Available
284,Condo,San Francisco,1871.0,1,3,1970,1046040.6382264333,2395.614009938238,SoMa,Available
285,House,Los Angeles,4738.0,4,1,1989,1059073.4253466078,7278.602404036653,Hollywood,Rented
286,Condo,San Francisco,2688.0,2,3,1960,501075.34489114146,7606.6461703220175,SoMa,Sold
287,Apartment,San Francisco,3112.0,5,3,2010,1747594.8890958617,3335.397149129589,Downtown,Sold
288,Apartment,San Francisco,2580.0,3,1,1977,1673449.035306806,2987.4596105324813,Downtown,Rented
289,Apartment,Chicago,4824.0,5,1,1954,165067.49523624728,2624.2780257067643,Lincoln Park,Sold
290,Townhouse,San Francisco,3235.0,1,1,2012,1491568.2628119711,6820.564246837916,SoMa,Rented
291,Apartment,Los Angeles,1329.0,2,3,1964,450111.39180175524,5627.9389776745775,Hollywood,Available
292,Condo,Miami,,4,3,1981,1155672.0043276441,2070.287138572591,Little Havana,Available
293,Apartment,Chicago,1349.0,4,3,1990,1753984.7116627994,6913.185399475481,Lincoln Park,Available
294,House,New York,3280.0,3,3,1985,1874700.3085401875,1936.207853919214,Brooklyn,Sold
295,House,San Francisco,1653.0,2,1,1958,,4173.388994547779,Mission District,Sold
296,Townhouse,Miami,4329.0,4,3,1993,1885194.446623472,1357.6835117832075,South Beach,Rented
297,House,Miami,3182.0,2,1,1956,232207.19513399078,5362.52218908972,Downtown,Sold
298,Condo,Chicago,3579.0,5,2,1993,1827720.4337544297,5448.1845428712195,The Loop,Available
299,Apartment,New York,902.0,1,2,1993,1567419.3981826878,3217.338545802431,Queens,Rented
300,Townhouse,Seattle,3475.0,2,2,1955,1836267.1224565827,1280.3160871542223,Downtown,Rented
301,Apartment,Los Angeles,2102.0,2,3,1965,795677.8300381581,4593.983291468314,Beverly Hills,Sold
302,,Seattle,1480.0,4,1,2015,1887480.6545349483,7405.227102614765,Downtown,Sold
303,Condo,Miami,2794.0,3,2,1953,1655181.924182627,6432.342574954979,Downtown,Rented
304,House,Seattle,,3,1,2013,723812.7898350307,4806.612532003179,Downtown,Sold
305,House,Miami,3852.0,5,3,1954,743974.9151217848,1064.374555552682,Little Havana,Rented
306,Apartment,Seattle,4628.0,4,3,1986,778709.382492007,5418.472403016242,Downtown,Sold
307,Townhouse,Miami,1298.0,4,2,1975,1218694.8085515471,3080.5570576876735,South Beach,Sold
308,House,Miami,3095.0,1,2,1979,445608.6081639443,6035.447284605832,South Beach,Rented
309,Townhouse,Chicago,1866.0,3,2,1951,923649.7819389044,804.3684504352018,Lincoln Park,Sold
310,House,New York,3438.0,4,3,1967,228554.99566597497,4115.0747934098345,Brooklyn,Sold
311,Townhouse,Miami,1762.0,5,3,1956,780799.405511095,3172.5149233426764,Downtown,Rented
312,Condo,Los Angeles,3276.0,1,2,1969,1366792.7909954726,608.5086305623645,Santa Monica,Rented
313,Townhouse,Los Angeles,3748.0,3,3,1964,1219991.6986354804,4026.9780179045265,Beverly Hills,Sold
314,Condo,San Francisco,803.0,3,3,2001,701417.8696704678,1638.7851054855255,SoMa,Rented
315,Condo,Miami,2193.0,3,2,1977,588687.68731492,664.352819873334,Little Havana,Sold
316,Townhouse,Miami,2816.0,1,3,2013,721483.3735070692,5112.890841609478,South Beach,Rented
317,Condo,Miami,4995.0,5,3,2016,232140.33476287228,7901.297569262481,South Beach,Sold
318,Apartment,Seattle,1421.0,5,1,1952,589397.1973216593,5580.578321178635,Queen Anne,Sold
319,Condo,Miami,920.0,4,1,2006,1445296.9196676037,7116.285958866321,Little Havana,Sold
320,House,Miami,2678.0,4,1,2004,439622.5009761391,1446.477162577117,Downtown,Available
321,Townhouse,Los Angeles,4309.0,3,3,1961,362638.03942318406,2721.296039820647,Beverly Hills,Sold
322,Apartment,New York,1666.0,2,3,2013,1707508.6758543614,6262.6354977753745,Bronx,Rented
323,Townhouse,New York,1039.0,4,1,2006,549449.7102594926,1841.597565163876,Bronx,Sold
324,House,San Francisco,3999.0,5,1,1985,577097.9875412239,4968.079689019463,Mission District,Sold
325,House,Los Angeles,1960.0,3,1,1957,979773.5863870919,4039.0711543534576,Beverly Hills,Available
326,House,Miami,827.0,5,2,1958,996632.779746571,5021.481075692365,Downtown,Sold
327,Condo,New York,3359.0,3,1,1984,,7745.608018669107,Brooklyn,Rented
328,Condo,Chicago,2593.0,1,1,1984,1156665.1635189084,6244.565603371673,Lincoln Park,Sold
329,,Chicago,2631.0,4,1,1960,1421908.480561511,7918.158776145223,Lincoln Park,Rented
330,Townhouse,Chicago,3341.0,1,2,1955,1020535.9608523877,1416.6048355758735,Hyde Park,Rented
331,Apartment,Miami,851.0,4,2,1974,1801326.130226182,3976.5486203500413,Downtown,Sold
332,Apartment,Miami,4408.0,5,3,1950,1984025.2919788994,2349.803137283695,Little Havana,Rented
333,Townhouse,San Francisco,733.0,5,1,1958,1104359.9528550613,5495.129802391353,Mission District,Sold
334,Condo,San Francisco,3622.0,2,1,1978,1948121.510897316,606.3688515975344,SoMa,Sold
335,House,San Francisco,3228.0,5,3,1995,,7201.015553328343,Downtown,Sold
336,Townhouse,Seattle,1432.0,3,1,1981,1104731.2034785254,5007.692815745232,Downtown,Rented
337,Apartment,Chicago,2323.0,2,3,1980,1753046.4177446703,5530.850824372009,Lincoln Park,Rented
338,Condo,Miami,4000.0,3,1,1955,1936340.6497723758,6457.307370404975,South Beach,Rented
339,Townhouse,Chicago,4573.0,2,1,1978,1998118.0803430707,6093.309994648586,The Loop,Rented
340,Townhouse,San Francisco,3845.0,3,1,1980,1542434.9643347347,5654.504275114386,Mission District,Available
341,Condo,Miami,1360.0,2,3,1965,1022070.7019507971,7607.538529832963,Downtown,Sold
342,Townhouse,Los Angeles,1730.0,4,3,1953,662469.2946260883,2281.0977627905877,Hollywood,Rented
343,Condo,New York,2695.0,4,3,1957,1160163.2950144643,1212.4828786040198,Queens,Rented
344,House,New York,4895.0,2,3,2014,1577305.9681709115,5235.408050737524,Bronx,Rented
345,Condo,San Francisco,1976.0,1,3,1986,150966.6967651901,983.0095748414307,Downtown,Sold
346,Condo,Chicago,2523.0,2,2,1979,608536.4180780202,4656.43063808807,The Loop,Sold
347,Condo,Los Angeles,3096.0,1,3,1973,773746.6425051596,5745.018281254072,Santa Monica,Rented
348,Townhouse,Miami,2930.0,3,1,2022,1581900.7221718163,5555.009100048716,South Beach,Sold
349,Townhouse,Chicago,4189.0,2,2,1992,1265748.9662215721,3032.208651851183,Hyde Park,Sold
350,Condo,San Francisco,1033.0,1,2,1960,908842.4527154511,5586.565693763117,SoMa,Rented
351,Townhouse,Chicago,1756.0,2,2,2010,1846606.8078143029,3011.982046793369,Hyde Park,Sold
352,Apartment,San Francisco,2157.0,4,2,1987,1122477.8637271225,6542.903994772936,Downtown,Available
353,Apartment,Seattle,1652.0,4,3,1997,1475433.0402301254,7039.719037514557,Capitol Hill,Sold
354,Townhouse,New York,4393.0,2,1,1975,1345397.3085536934,5493.77698278893,Brooklyn,Available
355,Townhouse,New York,2252.0,2,3,1973,1731165.6335515687,5205.715535627375,Queens,Sold
356,Condo,Chicago,2183.0,5,3,2022,1643519.380820127,2657.0042932871174,Lincoln Park,Sold
357,,Los Angeles,3478.0,4,2,1961,1979159.6253385604,3989.4125780408417,Beverly Hills,Rented
358,Townhouse,Miami,4832.0,3,3,1966,820463.2740255524,2226.353065474149,South Beach,Rented
359,Apartment,San Francisco,4153.0,2,2,2002,413257.06162907457,5782.317778183745,SoMa,Rented
360,Condo,Miami,3513.0,5,3,1963,1543653.4358805995,5377.627006443713,Little Havana,Sold
361,Townhouse,New York,1200.0,2,2,1974,1761956.67692775,1319.1251935529185,Manhattan,Sold
362,Apartment,Los Angeles,3564.0,4,2,1962,203306.74511110695,7233.604680020189,Hollywood,Sold
363,Apartment,Los Angeles,2264.0,1,2,1986,732465.6476882906,7907.438378844226,Hollywood,Rented
364,House,Miami,4818.0,1,2,1959,1633668.7178727759,1562.331485344997,Downtown,Rented
365,Condo,New York,1622.0,4,3,2022,1398529.178603525,2566.601626221696,Brooklyn,Rented
366,Condo,Miami,4330.0,3,3,1956,1535072.699319108,6661.180175273999,Little Havana,Sold
367,House,Chicago,3458.0,5,1,1963,1132079.3530299386,3462.0338377725934,Hyde Park,Rented
368,House,Los Angeles,2820.0,2,1,1954,825494.2882282678,932.4244668046648,Hollywood,Available
369,Condo,Los Angeles,1922.0,2,2,1962,1641643.2043227083,7338.201213299382,Beverly Hills,Rented
370,Condo,Chicago,2040.0,2,1,1969,,4439.975816332102,Hyde Park,Sold
371,,New York,1022.0,5,1,1977,1078530.855130498,732.1549091254174,Brooklyn,Sold
372,Townhouse,Los Angeles,3507.0,5,2,2001,1496204.074619784,3760.181580615601,Beverly Hills,Sold
373,House,Seattle,2998.0,4,2,1988,462647.4558977689,6758.204076700918,Capitol Hill,Rented
374,Townhouse,Seattle,,5,2,1970,1213408.1062575646,3457.8771489080946,Queen Anne,Sold
375,Apartment,Seattle,2238.0,2,1,2013,678388.0714456029,1477.1738072672233,Queen Anne,Rented
376,Townhouse,San Francisco,4689.0,2,2,1966,140753.90172434488,808.7715627017876,Mission District,Rented
377,Townhouse,San Francisco,3033.0,5,1,2019,1522848.981190717,6345.34790266771,Downtown,Sold
378,,New York,3064.0,5,2,1974,1001902.4800722972,4327.260419990407,Queens,Sold
379,House,Chicago,3264.0,4,2,1968,1816170.1150229038,2903.1387760357225,Lincoln Park,Sold
380,Apartment,Miami,998.0,1,3,1960,1050315.8812743325,6697.527050730121,Little Havana,Sold
381,Townhouse,New York,2918.0,5,3,1981,119359.55462401485,1349.6579895677423,Manhattan,Rented
382,House,Miami,3246.0,1,2,1959,876619.8630445544,1727.925882814639,South Beach,Rented
383,Townhouse,New York,984.0,3,3,1993,425040.0874210436,3417.586245225777,Bronx,Sold
384,Apartment,San Francisco,1164.0,1,3,2008,1850049.7920391564,793.641502245556,Mission District,Rented
385,Apartment,Seattle,3954.0,5,3,1951,947018.1349781343,6903.878520662621,Queen Anne,Sold
386,Townhouse,Chicago,1127.0,2,3,1961,1070318.4451824874,3936.070714937466,The Loop,Sold
387,Condo,San Francisco,2184.0,2,1,2014,794443.3675580185,4953.8558530923,Mission District,Rented
388,Condo,Chicago,1231.0,5,3,2017,1092226.0611779187,846.9693703901557,Hyde Park,Sold
389,Apartment,Miami,4787.0,4,2,1966,257305.11691417484,6997.165118576258,South Beach,Sold
390,Apartment,New York,1744.0,5,3,2002,971592.8980556298,7771.5693398433405,Queens,Rented
391,Condo,Los Angeles,,5,2,1968,1360542.3077514174,7157.9396619065665,Santa Monica,Available
392,Condo,Los Angeles,4374.0,4,1,1950,807283.3944421099,5631.673076370602,Beverly Hills,Sold
393,Townhouse,Chicago,3274.0,4,2,2001,846068.0947483045,6439.831768843286,Lincoln Park,Sold
394,Townhouse,Seattle,3578.0,3,2,1966,1691097.2214367255,6864.437121743377,Queen Anne,Rented
395,Condo,Seattle,1639.0,3,3,2007,1119589.857183271,2124.848380758981,Queen Anne,Sold
396,Townhouse,Chicago,3617.0,3,2,2020,1216531.8108286883,1574.3865832990598,Lincoln Park,Available
397,Townhouse,San Francisco,2940.0,4,2,2011,663951.5987599777,2031.928328400311,Downtown,Available
398,House,Los Angeles,4618.0,1,1,1982,1017661.6017554185,7161.366775609185,Hollywood,Rented
399,Townhouse,San Francisco,3702.0,5,1,2019,202525.25027851982,3024.1345377361067,SoMa,Rented
400,Apartment,Miami,3698.0,3,3,2001,917564.1740256753,1649.303819588872,Little Havana,Rented
401,Townhouse,Los Angeles,2544.0,1,1,1955,1625121.7092510876,7996.913286514599,Beverly Hills,Rented
402,Townhouse,Miami,1207.0,5,1,2013,406769.0767632072,1761.7763270716878,Downtown,Rented
403,Condo,New York,932.0,1,2,2008,1552507.6032578875,1372.3158306929906,Manhattan,Rented
404,Apartment,San Francisco,972.0,2,3,1971,811009.6992694694,6755.208158485854,Mission District,Rented
405,Townhouse,Chicago,547.0,2,3,2018,151417.2527690876,6838.940307256889,Hyde Park,Rented
406,Townhouse,Los Angeles,2414.0,5,2,1951,1911094.9133398589,4623.321820859263,Beverly Hills,Available
407,House,San Francisco,1605.0,1,1,1995,444579.6564192899,2563.3268625141377,Mission District,Rented
408,Townhouse,Chicago,3680.0,1,1,2011,736060.0307346242,2807.576230585871,Hyde Park,Sold
409,Townhouse,New York,2390.0,4,1,2001,1013382.8540188121,2776.5858262374995,Manhattan,Sold
410,House,Los Angeles,857.0,3,3,1994,1903942.1183955504,6991.741707873991,Beverly Hills,Rented
411,Condo,Miami,1067.0,5,2,2002,1204218.5564987694,628.1741383599452,South Beach,Rented
412,Townhouse,New York,979.0,1,2,1985,1820147.7489030275,5827.519758988716,Queens,Sold
413,House,Seattle,1366.0,3,1,2000,1172483.8821944494,7664.089877286835,Queen Anne,Rented
414,Apartment,Chicago,3760.0,5,3,1967,490252.0569735152,6142.719656907104,The Loop,Sold
415,Condo,Los Angeles,4559.0,1,2,1961,1172306.1866937801,4181.516053979333,Hollywood,Sold
416,Apartment,Los Angeles,1528.0,2,1,2006,290844.3807109651,1116.9547932294208,Beverly Hills,Available
417,Apartment,New York,3857.0,1,1,1995,322411.8995874808,729.0401166932954,Brooklyn,Rented
418,House,Los Angeles,2313.0,2,2,1990,319763.82655176456,2061.6803276884666,Beverly Hills,Sold
419,Townhouse,Chicago,4228.0,2,2,1969,123280.208510044,5092.047806300674,Lincoln Park,Rented
420,House,New York,4026.0,4,2,1969,387444.76933643,3906.480721984254,Bronx,Sold
421,House,Miami,1550.0,4,3,1959,770659.8752522853,5013.733779039765,Downtown,Rented
422,House,New York,626.0,3,1,2011,237020.94741979294,1143.3661587908741,Manhattan,Sold
423,House,New York,4106.0,5,2,2013,111709.45787206313,6708.205153033124,Brooklyn,Available
424,Condo,Miami,2878.0,3,3,1973,313316.4593077006,5592.978500587248,Little Havana,Rented
425,Townhouse,Seattle,2152.0,4,3,1990,1878510.2604487664,5283.069082551928,Capitol Hill,Rented
426,Apartment,Chicago,507.0,3,2,1982,1098711.658458094,1795.3268195346816,The Loop,Rented
427,Apartment,Seattle,1784.0,5,2,1983,926544.8239432997,4595.2457933742935,Capitol Hill,Rented
428,Townhouse,Seattle,4981.0,5,2,2008,1025598.8401943219,2416.118341906963,Downtown,Rented
429,Apartment,Seattle,678.0,1,2,1959,1154136.2597911765,7493.7637031534405,Downtown,Sold
430,Townhouse,San Francisco,4095.0,3,3,1954,304879.2143804347,4000.66508248123,SoMa,Sold
431,Apartment,Seattle,4317.0,4,2,1986,1211037.3783346482,2806.182739280285,Queen Anne,Rented
432,House,San Francisco,3754.0,1,1,1980,1685024.4129093257,7630.083235239196,Downtown,Rented
433,Apartment,Miami,4953.0,3,1,1972,1165226.0928141826,2042.7274480755846,Little Havana,Rented
434,Townhouse,Chicago,2923.0,5,2,1960,1777790.5460943743,4196.991287697261,Hyde Park,Sold
435,Townhouse,Seattle,2250.0,4,2,1971,362637.4004368604,1781.2957779189244,Queen Anne,Rented
436,Townhouse,Los Angeles,4677.0,3,3,1986,1669184.0434945521,1207.3172474767875,Santa Monica,Rented
437,Townhouse,Miami,3929.0,5,1,1976,1358967.1797182695,889.4469574456807,South Beach,Available
438,,San Francisco,684.0,5,1,1950,1246976.8548125098,617.8237211163253,Downtown,Rented
439,Condo,Chicago,2835.0,3,3,2012,,5820.7160965918965,Lincoln Park,Sold
440,Condo,New York,3633.0,3,2,1954,325997.5399411728,3409.107078514519,Brooklyn,Sold
441,Apartment,Chicago,1006.0,4,3,1960,1319690.6397335534,7414.365850469678,The Loop,Sold
442,Townhouse,Chicago,4625.0,1,3,1989,857682.3555173256,5199.382160197371,The Loop,Rented
443,Apartment,Seattle,2432.0,5,1,1977,220187.7262260978,6550.958265522173,Downtown,Sold
444,Townhouse,Seattle,1696.0,1,3,1978,489986.5974532595,2618.819097098944,Capitol Hill,Sold
445,,San Francisco,4185.0,1,1,1965,940898.1424004395,2095.40587681289,Mission District,Available
446,Condo,San Francisco,4681.0,5,1,1950,1986658.3997195691,3831.303902939314,SoMa,Rented
447,Condo,Seattle,1838.0,3,3,2012,,6705.949223717963,Downtown,Sold
448,,Seattle,3120.0,5,3,2021,384578.89533164084,4093.79520579654,Downtown,Sold
449,Condo,Los Angeles,1182.0,1,2,1953,1813248.153882531,4627.750530412073,Santa Monica,Rented
450,House,Los Angeles,4014.0,4,1,2000,166951.48368167374,3189.1094472867553,Hollywood,Available
451,House,Miami,4867.0,5,3,2010,340781.0004668558,4942.915270726962,Little Havana,Rented
452,House,Seattle,2660.0,4,1,2022,1000077.1860660345,4292.102690969621,Downtown,Available
453,House,New York,2229.0,3,3,1975,276279.49557425466,3968.586166628361,Bronx,Available
454,House,Los Angeles,1917.0,3,3,1951,1186012.7909077504,4616.058887053695,Santa Monica,Sold
455,Apartment,San Francisco,4514.0,4,2,2016,399757.474079248,3640.823215178068,Downtown,Sold
456,Condo,Chicago,518.0,4,2,1994,1336629.1586291667,6405.755284338749,The Loop,Rented
457,House,Miami,3152.0,5,2,2009,323562.06270710577,1010.5384108901306,Downtown,Rented
458,Townhouse,Los Angeles,4300.0,3,3,1969,1639198.1255687901,3156.1067594469278,Beverly Hills,Sold
459,Condo,Chicago,964.0,4,2,1968,1494277.0332036852,6149.093386151211,Lincoln Park,Sold
460,Condo,Chicago,1190.0,2,1,1986,1858266.0048039327,3242.1888771929634,Lincoln Park,Sold
461,House,Los Angeles,1510.0,5,1,1964,229993.98569903834,4021.6403746462847,Santa Monica,Sold
462,Apartment,New York,3561.0,5,3,2019,1155064.24744739,3441.655111394815,Brooklyn,Sold
463,House,New York,4520.0,2,2,2014,1446821.815788723,3126.9699489801606,Manhattan,Sold
464,Apartment,Miami,662.0,3,3,1962,1815062.5333094713,4622.527380742208,Little Havana,Sold
465,Townhouse,New York,2135.0,4,3,2005,1015902.4872398984,1726.6435396164784,Queens,Rented
466,Condo,Miami,3246.0,4,1,2006,1907499.8391599897,3769.053970078943,South Beach,Sold
467,Townhouse,San Francisco,794.0,3,2,1952,332710.66855401377,6159.094146034486,SoMa,Rented
468,,Los Angeles,1078.0,2,1,1994,923135.5207841638,570.3002212570494,Hollywood,Rented
469,Apartment,Chicago,2085.0,2,2,2021,581026.822526902,5021.338122154718,Lincoln Park,Rented
470,Townhouse,Miami,3880.0,2,2,1977,395237.473946795,7865.3370323648,Downtown,Available
471,Apartment,New York,2849.0,5,3,1982,644885.9169953937,3520.631383447032,Bronx,Sold
472,Townhouse,Miami,2671.0,4,2,1974,1362964.3512151723,4543.48041947065,Little Havana,Sold
473,Condo,Seattle,694.0,1,2,2011,1018084.6979607948,1552.0144274330064,Capitol Hill,Sold
474,Townhouse,Miami,1341.0,5,3,2014,444942.70390244393,5798.280978725034,Downtown,Sold
475,Condo,New York,4507.0,5,1,2020,160267.51128771043,3633.925131190096,Brooklyn,Rented
476,Townhouse,Seattle,3431.0,4,1,1987,1854649.5450930737,6267.788605713059,Queen Anne,Rented
477,Apartment,Seattle,945.0,3,1,1977,696858.4889299866,1444.0323387620201,Capitol Hill,Rented
478,Townhouse,New York,579.0,4,2,1979,342411.6965562225,1066.8903316058008,Manhattan,Sold
479,Apartment,Seattle,3245.0,3,2,1950,377680.5163202825,2607.288611587657,Capitol Hill,Sold
480,Townhouse,Los Angeles,4188.0,4,3,1967,581509.244137936,1809.0071498499012,Santa Monica,Rented
481,Townhouse,Chicago,2360.0,5,3,1951,538542.9784268459,6629.053474275793,The Loop,Sold
482,House,Los Angeles,1430.0,2,3,2020,631145.2855278237,6184.01934007683,Beverly Hills,Rented
483,Apartment,Los Angeles,2434.0,5,1,2008,528468.9692583145,7749.475749134912,Hollywood,Sold
484,House,New York,4867.0,5,2,1999,918228.7389567656,999.8776056350376,Queens,Sold
485,Apartment,New York,2671.0,1,3,1967,1554646.9639380933,2655.778762296505,Brooklyn,Sold
486,House,Chicago,3794.0,5,2,1956,151639.9947895133,7778.560019436911,The Loop,Rented
487,Condo,Miami,4892.0,5,3,2010,461879.1706447507,1299.498554631583,Downtown,Rented
488,Townhouse,Los Angeles,3334.0,5,3,2017,1452773.3965611747,4173.650149034403,Hollywood,Sold
489,Apartment,Seattle,2154.0,1,1,1966,382872.58335767186,5418.790060366915,Capitol Hill,Available
490,Apartment,Chicago,3428.0,3,1,2018,1508525.9497850563,2206.4289153622017,Hyde Park,Rented
491,Townhouse,Los Angeles,4103.0,1,2,2004,1078138.1754872757,6321.209691850282,Beverly Hills,Sold
492,Apartment,Miami,2172.0,2,2,1962,1775068.3148751908,6891.575330144893,Downtown,Rented
493,Apartment,Seattle,4850.0,3,3,2017,119303.96202260788,3482.7320450615225,Queen Anne,Sold
494,House,Los Angeles,1787.0,1,1,1989,1590277.4364840914,5781.23852051723,Santa Monica,Available
495,Apartment,San Francisco,3226.0,2,2,1964,1187200.7060966901,4480.522873264825,Mission District,Rented
496,Condo,Chicago,4624.0,2,1,1977,990869.3548620081,5601.452188256183,The Loop,Sold
497,Condo,New York,1558.0,4,2,2006,376867.36864518217,3874.3512899211637,Manhattan,Sold
498,Townhouse,Los Angeles,1101.0,4,2,2013,544720.1209726633,754.3617078157845,Hollywood,Available
499,Apartment,Seattle,3774.0,5,1,1954,1593456.9186570728,2932.9115520923183,Queen Anne,Rented
